date,bet_type,home,away,team_abbrev,americanOdds,decimalOdds,stakePCT,wagerPCT,PLUS_MINUS,Total,spread,WIN-LOSS-PUSH
2023-12-14,SPREAD,POR,UTA,POR,-105.0,1.95,27.18,25.59,-8.0,236.0,-5.5,0.0
2023-12-14,SPREAD,SAC,OKC,OKC,-110.0,1.91,53.09,48.39,-5.0,251.0,2.5,0.0
2023-12-14,SPREAD,SAC,OKC,SAC,-110.0,1.91,46.91,51.61,5.0,251.0,-2.5,1.0
2023-12-14,SPREAD,LAC,GSW,GSW,-110.0,1.91,82.06,81.57,-8.0,234.0,2.5,0.0
2023-12-14,SPREAD,LAC,GSW,LAC,-110.0,1.91,17.94,18.43,8.0,234.0,-2.5,1.0
2023-12-15,SPREAD,PHI,DET,DET,-110.0,1.91,92.45,89.91,-32.0,216.0,15.5,0.0
2023-12-15,SPREAD,PHI,DET,PHI,-110.0,1.91,7.55,10.09,32.0,216.0,-15.5,1.0
2023-12-15,SPREAD,WAS,IND,IND,-110.0,1.91,,,-14.0,260.0,-8.5,0.0
2023-12-15,SPREAD,WAS,IND,WAS,-110.0,1.91,,,14.0,260.0,8.5,1.0
2023-12-15,SPREAD,CHA,NOP,NOP,-110.0,1.91,55.31,35.28,5.0,219.0,-9.5,0.0
2023-12-15,SPREAD,CHA,NOP,CHA,-110.0,1.91,44.69,64.72,-5.0,219.0,9.5,1.0
2023-12-15,SPREAD,BOS,ORL,ORL,-105.0,1.95,10.99,11.81,-17.0,239.0,5.5,0.0
2023-12-15,SPREAD,BOS,ORL,BOS,-115.0,1.87,89.01,88.19,17.0,239.0,-5.5,1.0
2023-12-15,SPREAD,SAS,LAL,LAL,-115.0,1.87,91.3,89.83,-14.0,244.0,-3.5,0.0
2023-12-15,SPREAD,SAS,LAL,SAS,-105.0,1.95,8.7,10.17,14.0,244.0,3.5,1.0
2023-12-15,SPREAD,TOR,ATL,ATL,-110.0,1.91,48.84,40.14,21.0,229.0,1.5,1.0
2023-12-15,SPREAD,TOR,ATL,TOR,-110.0,1.91,51.16,59.86,-21.0,229.0,-1.5,0.0
2023-12-15,SPREAD,MEM,HOU,HOU,-110.0,1.91,72.94,71.12,7.0,199.0,-2.5,1.0
2023-12-15,SPREAD,MEM,HOU,MEM,-110.0,1.91,27.06,28.88,-7.0,199.0,2.5,0.0
2023-12-15,SPREAD,PHX,NYK,NYK,-105.0,1.95,10.53,10.67,17.0,261.0,4.5,1.0
2023-12-15,SPREAD,PHX,NYK,PHX,-115.0,1.87,89.47,89.33,-17.0,261.0,-4.5,0.0
2023-12-16,SPREAD,MIL,DET,DET,-105.0,1.95,,,-32.0,260.0,16.5,0.0
2023-12-16,SPREAD,MIL,DET,MIL,-115.0,1.87,,,32.0,260.0,-16.5,1.0
2023-12-16,SPREAD,CHA,PHI,PHI,-110.0,1.91,,,53.0,217.0,-11.5,1.0
2023-12-16,SPREAD,CHA,PHI,CHA,-110.0,1.91,,,-53.0,217.0,11.5,0.0
2023-12-16,SPREAD,CLE,ATL,ATL,-110.0,1.91,,,-8.0,246.0,4.5,0.0
2023-12-16,SPREAD,CLE,ATL,CLE,-110.0,1.91,,,8.0,246.0,-4.5,1.0
2023-12-16,SPREAD,MIA,CHI,CHI,-110.0,1.91,,,-2.0,234.0,4.5,1.0
2023-12-16,SPREAD,MIA,CHI,MIA,-110.0,1.91,,,2.0,234.0,-4.5,0.0
2023-12-16,SPREAD,MIN,IND,IND,-110.0,1.91,,,-18.0,236.0,10.5,0.0
2023-12-16,SPREAD,MIN,IND,MIN,-110.0,1.91,,,18.0,236.0,-10.5,1.0
2023-12-16,SPREAD,GSW,BKN,BKN,-115.0,1.87,,,-4.0,244.0,3.5,0.0
2023-12-16,SPREAD,GSW,BKN,GSW,-105.0,1.95,,,4.0,244.0,-3.5,1.0
2023-12-16,SPREAD,DEN,OKC,OKC,-105.0,1.95,,,1.0,235.0,4.5,1.0
2023-12-16,SPREAD,DEN,OKC,DEN,-115.0,1.87,,,-1.0,235.0,-4.5,0.0
2023-12-16,SPREAD,POR,DAL,DAL,-110.0,1.91,,,11.0,251.0,-4.5,1.0
2023-12-16,SPREAD,POR,DAL,POR,-110.0,1.91,,,-11.0,251.0,4.5,0.0
2023-12-16,SPREAD,SAC,UTA,UTA,-115.0,1.87,,,-21.0,229.0,8.5,0.0
2023-12-16,SPREAD,SAC,UTA,SAC,-105.0,1.95,,,21.0,229.0,-8.5,1.0
2023-12-16,SPREAD,LAC,NYK,NYK,-110.0,1.91,,,-22.0,266.0,6.5,0.0
2023-12-16,SPREAD,LAC,NYK,LAC,-110.0,1.91,,,22.0,266.0,-6.5,1.0
2023-12-17,SPREAD,BOS,ORL,ORL,-115.0,1.87,,,-17.0,211.0,9.5,0.0
2023-12-17,SPREAD,BOS,ORL,BOS,-105.0,1.95,,,17.0,211.0,-9.5,1.0
2023-12-17,SPREAD,SAS,NOP,NOP,-105.0,1.95,,,36.0,256.0,-8.5,1.0
2023-12-17,SPREAD,SAS,NOP,SAS,-115.0,1.87,,,-36.0,256.0,8.5,0.0
2023-12-17,SPREAD,MIL,HOU,HOU,-115.0,1.87,,,-9.0,247.0,7.5,0.0
2023-12-17,SPREAD,MIL,HOU,MIL,-105.0,1.95,,,9.0,247.0,-7.5,1.0
2023-12-17,SPREAD,PHX,WAS,WAS,-115.0,1.87,,,-4.0,220.0,13.5,1.0
2023-12-17,SPREAD,PHX,WAS,PHX,-105.0,1.95,,,4.0,220.0,-13.5,0.0
2023-12-17,SPREAD,POR,GSW,GSW,-115.0,1.87,,,4.0,232.0,-5.5,0.0
2023-12-17,SPREAD,POR,GSW,POR,-105.0,1.95,,,-4.0,232.0,5.5,1.0
2023-12-18,SPREAD,CLE,HOU,HOU,-110.0,1.91,,,-5.0,265.0,3.5,0.0
2023-12-18,SPREAD,CLE,HOU,CLE,-110.0,1.91,,,5.0,265.0,-3.5,1.0
2023-12-18,SPREAD,IND,LAC,LAC,-115.0,1.87,,,24.0,278.0,-3.5,1.0
2023-12-18,SPREAD,IND,LAC,IND,-105.0,1.95,,,-24.0,278.0,3.5,0.0
2023-12-18,SPREAD,PHI,CHI,CHI,-110.0,1.91,,,4.0,212.0,10.5,1.0
2023-12-18,SPREAD,PHI,CHI,PHI,-110.0,1.91,,,-4.0,212.0,-10.5,0.0
2023-12-18,SPREAD,ATL,DET,DET,-110.0,1.91,,,-6.0,254.0,11.5,1.0
2023-12-18,SPREAD,ATL,DET,ATL,-110.0,1.91,,,6.0,254.0,-11.5,0.0
2023-12-18,SPREAD,MIA,MIN,MIN,-115.0,1.87,,,4.0,220.0,-1.5,1.0
2023-12-18,SPREAD,MIA,MIN,MIA,-105.0,1.95,,,-4.0,220.0,1.5,0.0
2023-12-18,SPREAD,TOR,CHA,CHA,-110.0,1.91,,,-15.0,213.0,12.5,0.0
2023-12-18,SPREAD,TOR,CHA,TOR,-110.0,1.91,,,15.0,213.0,-12.5,1.0
2023-12-18,SPREAD,OKC,MEM,MEM,-115.0,1.87,,,-19.0,213.0,10.5,0.0
2023-12-18,SPREAD,OKC,MEM,OKC,-105.0,1.95,,,19.0,213.0,-10.5,1.0
2023-12-18,SPREAD,DEN,DAL,DAL,-115.0,1.87,,,-26.0,234.0,8.5,0.0
2023-12-18,SPREAD,DEN,DAL,DEN,-105.0,1.95,,,26.0,234.0,-8.5,1.0
2023-12-18,SPREAD,UTA,BKN,BKN,-115.0,1.87,,,-17.0,233.0,-3.5,0.0
2023-12-18,SPREAD,UTA,BKN,UTA,-105.0,1.95,,,17.0,233.0,3.5,1.0
2023-12-18,SPREAD,SAC,WAS,WAS,-110.0,1.91,,,-12.0,274.0,14.5,1.0
2023-12-18,SPREAD,SAC,WAS,SAC,-110.0,1.91,,,12.0,274.0,-14.5,0.0
2023-12-18,SPREAD,LAL,NYK,NYK,-105.0,1.95,,,5.0,223.0,4.5,1.0
2023-12-18,SPREAD,LAL,NYK,LAL,-115.0,1.87,,,-5.0,223.0,-4.5,0.0
2023-12-19,SPREAD,NOP,MEM,MEM,-110.0,1.91,,,2.0,228.0,8.5,1.0
2023-12-19,SPREAD,NOP,MEM,NOP,-110.0,1.91,,,-2.0,228.0,-8.5,0.0
2023-12-19,SPREAD,MIL,SAS,SAS,-110.0,1.91,,,-13.0,251.0,16.5,1.0
2023-12-19,SPREAD,MIL,SAS,MIL,-110.0,1.91,,,13.0,251.0,-16.5,0.0
2023-12-19,SPREAD,GSW,BOS,BOS,-115.0,1.87,,,-6.0,258.0,-4.5,0.0
2023-12-19,SPREAD,GSW,BOS,GSW,-105.0,1.95,,,6.0,258.0,4.5,1.0
2023-12-19,SPREAD,POR,PHX,PHX,-105.0,1.95,,,-5.0,213.0,-7.5,0.0
2023-12-19,SPREAD,POR,PHX,POR,-115.0,1.87,,,5.0,213.0,7.5,1.0
2023-12-20,SPREAD,CLE,UTA,UTA,-115.0,1.87,,,-8.0,240.0,3.5,0.0
2023-12-20,SPREAD,CLE,UTA,CLE,-105.0,1.95,,,8.0,240.0,-3.5,1.0
2023-12-20,SPREAD,IND,CHA,CHA,-110.0,1.91,,,-31.0,257.0,10.5,0.0
2023-12-20,SPREAD,IND,CHA,IND,-110.0,1.91,,,31.0,257.0,-10.5,1.0
2023-12-20,SPREAD,ORL,MIA,MIA,-110.0,1.91,,,9.0,221.0,5.5,1.0
2023-12-20,SPREAD,ORL,MIA,ORL,-110.0,1.91,,,-9.0,221.0,-5.5,0.0
2023-12-20,SPREAD,PHI,MIN,MIN,-105.0,1.95,,,-14.0,240.0,3.5,0.0
2023-12-20,SPREAD,PHI,MIN,PHI,-115.0,1.87,,,14.0,240.0,-3.5,1.0
2023-12-20,SPREAD,BKN,NYK,NYK,-105.0,1.95,,,19.0,223.0,-1.5,1.0
2023-12-20,SPREAD,BKN,NYK,BKN,-115.0,1.87,,,-19.0,223.0,1.5,0.0
2023-12-20,SPREAD,TOR,DEN,DEN,-110.0,1.91,,,9.0,217.0,-3.5,1.0
2023-12-20,SPREAD,TOR,DEN,TOR,-110.0,1.91,,,-9.0,217.0,3.5,0.0
2023-12-20,SPREAD,CHI,LAL,LAL,-115.0,1.87,,,-16.0,232.0,-3.5,0.0
2023-12-20,SPREAD,CHI,LAL,CHI,-105.0,1.95,,,16.0,232.0,3.5,1.0
2023-12-20,SPREAD,HOU,ATL,ATL,-110.0,1.91,,,7.0,261.0,2.5,1.0
2023-12-20,SPREAD,HOU,ATL,HOU,-110.0,1.91,,,-7.0,261.0,-2.5,0.0
2023-12-20,SPREAD,DAL,LAC,LAC,-110.0,1.91,,,9.0,231.0,-1.5,1.0
2023-12-20,SPREAD,DAL,LAC,DAL,-110.0,1.91,,,-9.0,231.0,1.5,0.0
2023-12-20,SPREAD,SAC,BOS,BOS,-110.0,1.91,,,25.0,263.0,3.5,1.0
2023-12-20,SPREAD,SAC,BOS,SAC,-110.0,1.91,,,-25.0,263.0,-3.5,0.0
2023-12-21,SPREAD,DET,UTA,UTA,-115.0,1.87,,,8.0,230.0,2.5,1.0
2023-12-21,SPREAD,DET,UTA,DET,-105.0,1.95,,,-8.0,230.0,-2.5,0.0
2023-12-21,SPREAD,CLE,NOP,NOP,-115.0,1.87,,,19.0,227.0,-3.5,1.0
2023-12-21,SPREAD,CLE,NOP,CLE,-105.0,1.95,,,-19.0,227.0,3.5,0.0
2023-12-21,SPREAD,CHI,SAS,SAS,-110.0,1.91,,,-19.0,209.0,6.5,0.0
2023-12-21,SPREAD,CHI,SAS,CHI,-110.0,1.91,,,19.0,209.0,-6.5,1.0
2023-12-21,SPREAD,MIL,ORL,ORL,-110.0,1.91,,,-4.0,232.0,8.5,1.0
2023-12-21,SPREAD,MIL,ORL,MIL,-110.0,1.91,,,4.0,232.0,-8.5,0.0
2023-12-21,SPREAD,OKC,LAC,LAC,-110.0,1.91,,,-19.0,249.0,6.5,0.0
2023-12-21,SPREAD,OKC,LAC,OKC,-110.0,1.91,,,19.0,249.0,-6.5,1.0
2023-12-21,SPREAD,MEM,IND,IND,-115.0,1.87,,,-13.0,219.0,2.5,0.0
2023-12-21,SPREAD,MEM,IND,MEM,-105.0,1.95,,,13.0,219.0,-2.5,1.0
2023-12-21,SPREAD,MIN,LAL,LAL,-110.0,1.91,,,-7.0,229.0,8.5,1.0
2023-12-21,SPREAD,MIN,LAL,MIN,-110.0,1.91,,,7.0,229.0,-8.5,0.0
2023-12-21,SPREAD,POR,WAS,WAS,-115.0,1.87,,,1.0,235.0,4.5,1.0
2023-12-21,SPREAD,POR,WAS,POR,-105.0,1.95,,,-1.0,235.0,-4.5,0.0
2023-12-22,SPREAD,PHI,TOR,TOR,-110.0,1.91,,,-10.0,232.0,7.5,0.0
2023-12-22,SPREAD,PHI,TOR,PHI,-110.0,1.91,,,10.0,232.0,-7.5,1.0
2023-12-22,SPREAD,BKN,DEN,DEN,-110.0,1.91,,,5.0,239.0,-4.5,1.0
2023-12-22,SPREAD,BKN,DEN,BKN,-110.0,1.91,,,-5.0,239.0,4.5,0.0
2023-12-22,SPREAD,HOU,DAL,DAL,-110.0,1.91,,,-26.0,218.0,8.5,0.0
2023-12-22,SPREAD,HOU,DAL,HOU,-110.0,1.91,,,26.0,218.0,-8.5,1.0
2023-12-22,SPREAD,MIA,ATL,ATL,100.0,2.0,,,-9.0,235.0,-1.5,0.0
2023-12-22,SPREAD,MIA,ATL,MIA,-120.0,1.83,,,9.0,235.0,1.5,1.0
2023-12-22,SPREAD,GSW,WAS,WAS,-105.0,1.95,,,-11.0,247.0,10.5,0.0
2023-12-22,SPREAD,GSW,WAS,GSW,-115.0,1.87,,,11.0,247.0,-10.5,1.0
2023-12-22,SPREAD,SAC,PHX,PHX,-105.0,1.95,,,-15.0,225.0,3.5,0.0
2023-12-22,SPREAD,SAC,PHX,SAC,-115.0,1.87,,,15.0,225.0,-3.5,1.0
2023-12-23,SPREAD,NYK,MIL,MIL,-110.0,1.91,,,19.0,241.0,-2.5,1.0
2023-12-23,SPREAD,NYK,MIL,NYK,-110.0,1.91,,,-19.0,241.0,2.5,0.0
2023-12-23,SPREAD,LAC,BOS,BOS,-110.0,1.91,,,37.0,253.0,-4.5,1.0
2023-12-23,SPREAD,LAC,BOS,LAC,-110.0,1.91,,,-37.0,253.0,4.5,0.0
2023-12-23,SPREAD,NOP,HOU,HOU,-110.0,1.91,,,2.0,210.0,7.5,1.0
2023-12-23,SPREAD,NOP,HOU,NOP,-110.0,1.91,,,-2.0,210.0,-7.5,0.0
2023-12-23,SPREAD,IND,ORL,ORL,-110.0,1.91,,,7.0,227.0,2.5,1.0
2023-12-23,SPREAD,IND,ORL,IND,-110.0,1.91,,,-7.0,227.0,-2.5,0.0
2023-12-23,SPREAD,CHA,DEN,DEN,-115.0,1.87,,,7.0,197.0,-10.5,0.0
2023-12-23,SPREAD,CHA,DEN,CHA,-105.0,1.95,,,-7.0,197.0,10.5,1.0
2023-12-23,SPREAD,ATL,MEM,MEM,-110.0,1.91,,,6.0,244.0,1.5,1.0
2023-12-23,SPREAD,ATL,MEM,ATL,-110.0,1.91,,,-6.0,244.0,-1.5,0.0
2023-12-23,SPREAD,BKN,DET,DET,-110.0,1.91,,,-11.0,241.0,9.5,0.0
2023-12-23,SPREAD,BKN,DET,BKN,-110.0,1.91,,,11.0,241.0,-9.5,1.0
2023-12-23,SPREAD,TOR,UTA,UTA,-115.0,1.87,,,7.0,245.0,5.5,1.0
2023-12-23,SPREAD,TOR,UTA,TOR,-105.0,1.95,,,-7.0,245.0,-5.5,0.0
2023-12-23,SPREAD,CHI,CLE,CLE,-110.0,1.91,,,14.0,204.0,6.5,1.0
2023-12-23,SPREAD,CHI,CLE,CHI,-110.0,1.91,,,-14.0,204.0,-6.5,0.0
2023-12-23,SPREAD,OKC,LAL,LAL,-105.0,1.95,,,9.0,249.0,3.5,1.0
2023-12-23,SPREAD,OKC,LAL,OKC,-115.0,1.87,,,-9.0,249.0,-3.5,0.0
2023-12-23,SPREAD,DAL,SAS,SAS,-105.0,1.95,,,-25.0,263.0,7.5,0.0
2023-12-23,SPREAD,DAL,SAS,DAL,-115.0,1.87,,,25.0,263.0,-7.5,1.0
2023-12-23,SPREAD,GSW,POR,POR,-115.0,1.87,,,-20.0,232.0,8.5,0.0
2023-12-23,SPREAD,GSW,POR,GSW,-105.0,1.95,,,20.0,232.0,-8.5,1.0
2023-12-23,SPREAD,SAC,MIN,MIN,-115.0,1.87,,,12.0,208.0,2.5,1.0
2023-12-23,SPREAD,SAC,MIN,SAC,-105.0,1.95,,,-12.0,208.0,-2.5,0.0
2023-12-25,SPREAD,NYK,MIL,MIL,-115.0,1.87,,,-7.0,251.0,-2.5,0.0
2023-12-25,SPREAD,NYK,MIL,NYK,-105.0,1.95,,,7.0,251.0,2.5,1.0
2023-12-25,SPREAD,DEN,GSW,GSW,-110.0,1.91,,,-6.0,234.0,7.5,1.0
2023-12-25,SPREAD,DEN,GSW,DEN,-110.0,1.91,,,6.0,234.0,-7.5,0.0
2023-12-25,SPREAD,LAL,BOS,BOS,-115.0,1.87,,,11.0,241.0,-4.5,1.0
2023-12-25,SPREAD,LAL,BOS,LAL,-105.0,1.95,,,-11.0,241.0,4.5,0.0
2023-12-25,SPREAD,MIA,PHI,PHI,-110.0,1.91,,,-6.0,232.0,2.5,0.0
2023-12-25,SPREAD,MIA,PHI,MIA,-110.0,1.91,,,6.0,232.0,-2.5,1.0
2023-12-25,SPREAD,PHX,DAL,DAL,-110.0,1.91,,,14.0,242.0,4.5,1.0
2023-12-25,SPREAD,PHX,DAL,PHX,-110.0,1.91,,,-14.0,242.0,-4.5,0.0
2023-12-26,SPREAD,DET,BKN,BKN,-110.0,1.91,,,6.0,230.0,-6.5,0.0
2023-12-26,SPREAD,DET,BKN,DET,-110.0,1.91,,,-6.0,230.0,6.5,1.0
2023-12-26,SPREAD,WAS,ORL,ORL,-105.0,1.95,,,8.0,246.0,-7.5,1.0
2023-12-26,SPREAD,WAS,ORL,WAS,-115.0,1.87,,,-8.0,246.0,7.5,0.0
2023-12-26,SPREAD,NOP,MEM,MEM,-105.0,1.95,,,1.0,231.0,4.5,1.0
2023-12-26,SPREAD,NOP,MEM,NOP,-115.0,1.87,,,-1.0,231.0,-4.5,0.0
2023-12-26,SPREAD,CHI,ATL,ATL,-110.0,1.91,,,-5.0,231.0,-2.5,0.0
2023-12-26,SPREAD,CHI,ATL,CHI,-110.0,1.91,,,5.0,231.0,2.5,1.0
2023-12-26,SPREAD,HOU,IND,IND,-105.0,1.95,,,6.0,240.0,2.5,1.0
2023-12-26,SPREAD,HOU,IND,HOU,-115.0,1.87,,,-6.0,240.0,-2.5,0.0
2023-12-26,SPREAD,SAS,UTA,UTA,-115.0,1.87,,,12.0,248.0,-2.5,1.0
2023-12-26,SPREAD,SAS,UTA,SAS,-105.0,1.95,,,-12.0,248.0,2.5,0.0
2023-12-26,SPREAD,OKC,MIN,MIN,-115.0,1.87,,,-23.0,235.0,2.5,0.0
2023-12-26,SPREAD,OKC,MIN,OKC,-105.0,1.95,,,23.0,235.0,-2.5,1.0
2023-12-26,SPREAD,POR,SAC,SAC,-105.0,1.95,,,-17.0,243.0,-9.5,0.0
2023-12-26,SPREAD,POR,SAC,POR,-115.0,1.87,,,17.0,243.0,9.5,1.0
2023-12-26,SPREAD,LAC,CHA,CHA,-115.0,1.87,,,-9.0,217.0,11.5,1.0
2023-12-26,SPREAD,LAC,CHA,LAC,-105.0,1.95,,,9.0,217.0,-11.5,0.0
2023-12-27,SPREAD,ORL,PHI,PHI,-110.0,1.91,,,20.0,204.0,2.5,1.0
2023-12-27,SPREAD,ORL,PHI,ORL,-110.0,1.91,,,-20.0,204.0,-2.5,0.0
2023-12-27,SPREAD,WAS,TOR,TOR,-110.0,1.91,,,30.0,234.0,-6.5,1.0
2023-12-27,SPREAD,WAS,TOR,WAS,-110.0,1.91,,,-30.0,234.0,6.5,0.0
2023-12-27,SPREAD,BKN,MIL,MIL,-110.0,1.91,,,22.0,266.0,-10.5,1.0
2023-12-27,SPREAD,BKN,MIL,BKN,-110.0,1.91,,,-22.0,266.0,10.5,0.0
2023-12-27,SPREAD,HOU,PHX,PHX,-115.0,1.87,,,16.0,242.0,-2.5,1.0
2023-12-27,SPREAD,HOU,PHX,HOU,-105.0,1.95,,,-16.0,242.0,2.5,0.0
2023-12-27,SPREAD,OKC,NYK,NYK,-110.0,1.91,,,-9.0,249.0,3.5,0.0
2023-12-27,SPREAD,OKC,NYK,OKC,-110.0,1.91,,,9.0,249.0,-3.5,1.0
2023-12-27,SPREAD,DAL,CLE,CLE,-110.0,1.91,,,3.0,223.0,6.5,1.0
2023-12-27,SPREAD,DAL,CLE,DAL,-110.0,1.91,,,-3.0,223.0,-6.5,0.0
2023-12-28,SPREAD,BOS,DET,DET,-115.0,1.87,,,-6.0,250.0,17.5,1.0
2023-12-28,SPREAD,BOS,DET,BOS,-105.0,1.95,,,6.0,250.0,-17.5,0.0
2023-12-28,SPREAD,NOP,UTA,UTA,-115.0,1.87,,,-7.0,217.0,9.5,1.0
2023-12-28,SPREAD,NOP,UTA,NOP,-105.0,1.95,,,7.0,217.0,-9.5,0.0
2023-12-28,SPREAD,CHI,IND,IND,100.0,2.0,,,16.0,224.0,-1.5,1.0
2023-12-28,SPREAD,CHI,IND,CHI,-120.0,1.83,,,-16.0,224.0,1.5,0.0
2023-12-28,SPREAD,MIN,DAL,DAL,-115.0,1.87,,,-8.0,228.0,12.5,1.0
2023-12-28,SPREAD,MIN,DAL,MIN,-105.0,1.95,,,8.0,228.0,-12.5,0.0
2023-12-28,SPREAD,DEN,MEM,MEM,-105.0,1.95,,,-37.0,247.0,8.5,0.0
2023-12-28,SPREAD,DEN,MEM,DEN,-115.0,1.87,,,37.0,247.0,-8.5,1.0
2023-12-28,SPREAD,GSW,MIA,MIA,-105.0,1.95,,,12.0,216.0,6.5,1.0
2023-12-28,SPREAD,GSW,MIA,GSW,-115.0,1.87,,,-12.0,216.0,-6.5,0.0
2023-12-28,SPREAD,POR,SAS,SAS,-115.0,1.87,,,13.0,223.0,3.5,1.0
2023-12-28,SPREAD,POR,SAS,POR,-105.0,1.95,,,-13.0,223.0,-3.5,0.0
2023-12-28,SPREAD,LAL,CHA,CHA,-115.0,1.87,,,-21.0,245.0,13.5,0.0
2023-12-28,SPREAD,LAL,CHA,LAL,-105.0,1.95,,,21.0,245.0,-13.5,1.0
2023-12-29,SPREAD,ORL,NYK,NYK,-110.0,1.91,,,-9.0,225.0,-1.5,0.0
2023-12-29,SPREAD,ORL,NYK,ORL,-110.0,1.91,,,9.0,225.0,1.5,1.0
2023-12-29,SPREAD,WAS,BKN,BKN,-110.0,1.91,,,-6.0,214.0,-6.5,0.0
2023-12-29,SPREAD,WAS,BKN,WAS,-110.0,1.91,,,6.0,214.0,6.5,1.0
2023-12-29,SPREAD,ATL,SAC,SAC,-105.0,1.95,,,7.0,227.0,-1.5,1.0
2023-12-29,SPREAD,ATL,SAC,ATL,-115.0,1.87,,,-7.0,227.0,1.5,0.0
2023-12-29,SPREAD,BOS,TOR,TOR,-110.0,1.91,,,-2.0,238.0,4.5,1.0
2023-12-29,SPREAD,BOS,TOR,BOS,-110.0,1.91,,,2.0,238.0,-4.5,0.0
2023-12-29,SPREAD,CLE,MIL,MIL,-110.0,1.91,,,8.0,230.0,-5.5,1.0
2023-12-29,SPREAD,CLE,MIL,CLE,-110.0,1.91,,,-8.0,230.0,5.5,0.0
2023-12-29,SPREAD,HOU,PHI,PHI,-105.0,1.95,,,4.0,258.0,-1.5,1.0
2023-12-29,SPREAD,HOU,PHI,HOU,-115.0,1.87,,,-4.0,258.0,1.5,0.0
2023-12-29,SPREAD,DEN,OKC,OKC,-105.0,1.95,,,26.0,212.0,1.5,1.0
2023-12-29,SPREAD,DEN,OKC,DEN,-115.0,1.87,,,-26.0,212.0,-1.5,0.0
2023-12-29,SPREAD,PHX,CHA,CHA,-115.0,1.87,,,-14.0,252.0,15.5,1.0
2023-12-29,SPREAD,PHX,CHA,PHX,-105.0,1.95,,,14.0,252.0,-15.5,0.0
2023-12-29,SPREAD,POR,SAS,SAS,-110.0,1.91,,,-6.0,262.0,4.5,0.0
2023-12-29,SPREAD,POR,SAS,POR,-110.0,1.91,,,6.0,262.0,-4.5,1.0
2023-12-29,SPREAD,LAC,MEM,MEM,-120.0,1.83,,,-11.0,223.0,4.5,0.0
2023-12-29,SPREAD,LAC,MEM,LAC,100.0,2.0,,,11.0,223.0,-4.5,1.0
2023-12-30,SPREAD,UTA,MIA,MIA,-105.0,1.95,,,-8.0,226.0,-3.5,0.0
2023-12-30,SPREAD,UTA,MIA,UTA,-115.0,1.87,,,8.0,226.0,3.5,1.0
2023-12-30,SPREAD,DET,TOR,TOR,-105.0,1.95,,,-2.0,256.0,-4.5,0.0
2023-12-30,SPREAD,DET,TOR,DET,-115.0,1.87,,,2.0,256.0,4.5,1.0
2023-12-30,SPREAD,IND,NYK,NYK,-105.0,1.95,,,-14.0,266.0,3.5,0.0
2023-12-30,SPREAD,IND,NYK,IND,-115.0,1.87,,,14.0,266.0,-3.5,1.0
2023-12-30,SPREAD,CHI,PHI,PHI,-120.0,1.83,,,-13.0,197.0,1.5,0.0
2023-12-30,SPREAD,CHI,PHI,CHI,100.0,2.0,,,13.0,197.0,-1.5,1.0
2023-12-30,SPREAD,MIN,LAL,LAL,-115.0,1.87,,,-2.0,214.0,4.5,1.0
2023-12-30,SPREAD,MIN,LAL,MIN,-105.0,1.95,,,2.0,214.0,-4.5,0.0
2023-12-30,SPREAD,GSW,DAL,DAL,-115.0,1.87,,,10.0,254.0,4.5,1.0
2023-12-30,SPREAD,GSW,DAL,GSW,-105.0,1.95,,,-10.0,254.0,-4.5,0.0
2023-12-31,SPREAD,WAS,ATL,ATL,-110.0,1.91,,,4.0,256.0,-6.5,0.0
2023-12-31,SPREAD,WAS,ATL,WAS,-110.0,1.91,,,-4.0,256.0,6.5,1.0
2023-12-31,SPREAD,NOP,LAL,LAL,-110.0,1.91,,,-20.0,238.0,5.5,0.0
2023-12-31,SPREAD,NOP,LAL,NOP,-110.0,1.91,,,20.0,238.0,-5.5,1.0
2023-12-31,SPREAD,SAS,BOS,BOS,-110.0,1.91,,,33.0,235.0,-14.5,1.0
2023-12-31,SPREAD,SAS,BOS,SAS,-110.0,1.91,,,-33.0,235.0,14.5,0.0
2023-12-31,SPREAD,OKC,BKN,BKN,-110.0,1.91,,,-16.0,232.0,7.5,0.0
2023-12-31,SPREAD,OKC,BKN,OKC,-110.0,1.91,,,16.0,232.0,-7.5,1.0
2023-12-31,SPREAD,PHX,ORL,ORL,-105.0,1.95,,,-5.0,219.0,5.5,1.0
2023-12-31,SPREAD,PHX,ORL,PHX,-115.0,1.87,,,5.0,219.0,-5.5,0.0
2023-12-31,SPREAD,MEM,SAC,SAC,-120.0,1.83,,,31.0,215.0,1.5,1.0
2023-12-31,SPREAD,MEM,SAC,MEM,100.0,2.0,,,-31.0,215.0,-1.5,0.0
2024-01-01,SPREAD,NYK,MIN,MIN,105.0,2.05,,,-6.0,218.0,-1.5,0.0
2024-01-01,SPREAD,NYK,MIN,NYK,-125.0,1.8,,,6.0,218.0,1.5,1.0
2024-01-01,SPREAD,TOR,CLE,CLE,-105.0,1.95,,,-3.0,245.0,2.5,0.0
2024-01-01,SPREAD,TOR,CLE,TOR,-115.0,1.87,,,3.0,245.0,-2.5,1.0
2024-01-01,SPREAD,HOU,DET,DET,-110.0,1.91,,,-23.0,249.0,9.5,0.0
2024-01-01,SPREAD,HOU,DET,HOU,-110.0,1.91,,,23.0,249.0,-9.5,1.0
2024-01-01,SPREAD,MIL,IND,IND,-105.0,1.95,,,9.0,235.0,7.5,1.0
